"imgName","lat","lng","dataTime","remark","uploader","marker","checker","label","createdAt","updatedAt","sidewalk","protective","wheelchair","occupation","walkRisk","riskRate","purpose","imgUrl","_id","rankA1","rankB1","rankC1","countyName","townName","villName","villCode"
849,22.6809354556172,120.287783145905,"2023-01-02T00:35:00.000Z",,"63a8f6e74ee1ac4f94632784",,,,"2023-01-04T05:42:53.918Z","2023-01-04T05:42:53.918Z","有設置人行道或騎樓","實體人行道(無實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（臨時停車）","無車輛行駛","總是如此(100%~95%)","採購食物|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63b511dd181b9662c4e01607.jpg","63b511dd181b9662c4e01607",7.8,0.5,2,"高雄市","左營區","埤西里","64000030029"
850,25.0448613,121.6202062,"2023-01-04T06:12:00.000Z",,"63ad07744ee1ac762363283f",,,,"2023-01-04T06:13:38.929Z","2023-01-04T06:13:38.929Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅無法通行（窄於100公分）","公共設施阻礙（機電設備）","有汽車行駛","通常如此(94~80%)","","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63b51912181b962e90e016c2.jpg","63b51912181b962e90e016c2",1.6,-9.5,0,"新北市","汐止區","福山里","65000110024"
851,23.5555540284686,120.431495904922,"2023-01-04T06:25:00.000Z",,"63b23b6e181b96342ddff3a2",,,,"2023-01-04T06:27:28.147Z","2023-01-04T06:27:28.147Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","無佔用或阻礙","無車輛行駛","總是如此(100%~95%)","通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63b51c50181b965843e016fb.jpg","63b51c50181b965843e016fb",10,10,10,"嘉義縣","民雄鄉","東榮村","10010050001"
852,23.5552861111111,120.430869444444,"2023-01-04T06:28:00.000Z",,"63b23b6e181b96342ddff3a2",,,,"2023-01-04T06:31:20.622Z","2023-01-04T06:31:20.622Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","總是如此(100%~95%)","採購食物|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63b51d38181b9665c4e0171d.jpg","63b51d38181b9665c4e0171d",0,-10,0,"嘉義縣","民雄鄉","東榮村","10010050001"
853,25.0075805555556,121.513563888889,"2023-01-04T06:47:00.000Z",,"60e34449b652fe824b444847",,,,"2023-01-04T06:51:29.646Z","2023-01-04T06:51:29.646Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","公共設施阻礙（機電設備）|公共設施阻礙（樹穴）","有汽車行駛","總是如此(100%~95%)","採購日用|採購食物|工作","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63b521f1181b96394ae01750.jpg","63b521f1181b96394ae01750",2.6,-7,0,"新北市","永和區","協和里","65000040027"
854,24.7509363779953,121.760509184629,"2023-01-04T07:18:00.000Z",,"63b013714ee1ac90fb632939",,,,"2023-01-04T07:19:31.829Z","2023-01-04T07:19:31.829Z","有設置人行道或騎樓","實體人行道(無實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）","有汽車行駛","總是如此(100%~95%)","工作|休閒|採購食物","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63b52883181b96467fe0176c.jpg","63b52883181b96467fe0176c",1.6,-10,0,"宜蘭縣","宜蘭市","東村里","10002010014"
855,24.7508022619835,121.760877918156,"2023-01-04T07:20:00.000Z",,"63b013714ee1ac90fb632939",,,,"2023-01-04T07:21:56.813Z","2023-01-04T07:21:56.813Z","有設置人行道或騎樓","實體人行道(無實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）|私人佔用（臨時停車）","有自行車行駛","總是如此(100%~95%)","採購食物|採購日用|工作|休閒","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63b52914181b961e24e017be.jpg","63b52914181b961e24e017be",6.4,-1.5,1.6,"宜蘭縣","宜蘭市","東村里","10002010014"
856,24.7509495550925,121.760839096895,"2023-01-04T07:23:00.000Z",,"63b013714ee1ac90fb632939",,,,"2023-01-04T07:24:16.053Z","2023-01-04T07:24:16.053Z","有設置人行道或騎樓","實體人行道(無實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）|私人佔用（臨時停車）","有自行車行駛","總是如此(100%~95%)","就醫、照護|採購食物|採購日用|工作|休閒","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63b529a0181b960b72e017d4.jpg","63b529a0181b960b72e017d4",6.4,-1.5,1.6,"宜蘭縣","宜蘭市","東村里","10002010014"
857,24.7512478608116,121.761189701322,"2023-01-04T07:25:00.000Z",,"63b013714ee1ac90fb632939",,,,"2023-01-04T07:26:26.348Z","2023-01-04T07:26:26.348Z","有設置人行道或騎樓","實體人行道(無實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）|私人佔用（臨時停車）","有汽車行駛","總是如此(100%~95%)","親子活動|就醫、照護|通學|採購食物|採購日用|工作|休閒","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63b52a22181b964946e017ea.jpg","63b52a22181b964946e017ea",1.6,-9.5,0,"宜蘭縣","宜蘭市","新東里","10002010042"
858,25.1153497,121.5154609,"2023-01-04T07:27:00.000Z",,"6382d74bd8489cb52b0a5963",,,,"2023-01-04T07:27:27.010Z","2023-01-04T07:27:27.010Z","有設置人行道或騎樓","騎樓","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）","無車輛行駛","總是如此(100%~95%)","","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63b52a5e181b96b807e017f5.jpg","63b52a5e181b96b807e017f5",8.6,3,5,"臺北市","北投區","振華里","63000120008"
859,25.1158278,121.51583,"2023-01-04T07:28:00.000Z",,"6382d74bd8489cb52b0a5963",,,,"2023-01-04T07:28:42.054Z","2023-01-04T07:28:42.054Z","有設置人行道或騎樓","騎樓","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）","無車輛行駛","總是如此(100%~95%)","","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63b52aaa181b968b42e0180b.jpg","63b52aaa181b968b42e0180b",8.6,3,5,"臺北市","北投區","振華里","63000120008"
860,24.7512478608116,121.761189701322,"2023-01-04T07:28:00.000Z",,"63b013714ee1ac90fb632939",,,,"2023-01-04T07:29:17.387Z","2023-01-04T07:29:17.387Z","有設置人行道或騎樓","實體人行道(無實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）|私人佔用（臨時停車）|公共設施阻礙（樹穴）","有汽車行駛","總是如此(100%~95%)","親子活動|就醫、照護|通學|採購食物|採購日用|工作|休閒","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63b52acd181b96331ae01819.jpg","63b52acd181b96331ae01819",1.6,-9.5,0,"宜蘭縣","宜蘭市","新東里","10002010042"
861,24.7518942563633,121.765160605437,"2023-01-04T07:35:00.000Z",,"63b013714ee1ac90fb632939","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-04T07:36:39.505Z","2023-01-04T14:46:42.870Z","有設置人行道或騎樓","實體人行道(無實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（臨時停車）","有汽車行駛","總是如此(100%~95%)","就醫、照護|通學|採購食物|採購日用|工作|休閒","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63b52c87181b96f689e01832.jpg","63b52c87181b96f689e01832",1.8,-9.5,0,"宜蘭縣","宜蘭市","新東里","10002010042"
862,23.0148596887891,120.253257751465,"2023-01-04T08:35:00.000Z",,"63b541fc181b961bfde0195c","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-04T09:12:16.085Z","2023-01-04T14:46:31.827Z","有設置人行道或騎樓","沒有人行道或騎樓","輪椅無法通行（窄於100公分）","私人佔用（商家、住家）","有汽車行駛","總是如此(100%~95%)","其他","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63b542f0181b96364fe01969.jpg","63b542f0181b96364fe01969",0.6,-10,0,"臺南市","永康區","網寮里","67000310002"
863,23.0157977970474,120.257506370544,"2023-01-04T08:46:00.000Z","","63b541fc181b961bfde0195c","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-04T09:14:14.895Z","2023-01-04T14:45:51.831Z","有設置人行道或騎樓","騎樓","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）","有汽車行駛","總是如此(100%~95%)","其他","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63b54366181b960302e01973.jpg","63b54366181b960302e01973",2.6,-7,0,"臺南市","永康區","西灣里","67000310014"
864,23.0155608018929,120.256749987602,"2023-01-04T08:48:00.000Z","","63b541fc181b961bfde0195c","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-04T09:16:54.183Z","2023-01-04T14:46:16.733Z","有設置人行道或騎樓","騎樓","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）","有汽車行駛","總是如此(100%~95%)","其他","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63b54406181b966344e019a3.jpg","63b54406181b966344e019a3",2.6,-7,0,"臺南市","永康區","西灣里","67000310014"
865,23.0151460593704,120.255146026611,"2023-01-04T08:50:00.000Z","","63b541fc181b961bfde0195c","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-04T09:18:54.930Z","2023-01-04T14:41:48.669Z","有設置人行道或騎樓","騎樓","輪椅無法通行（窄於100公分）","私人佔用（商家、住家）","有汽車行駛","總是如此(100%~95%)","其他","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63b5447e181b960c94e019ad.jpg","63b5447e181b960c94e019ad",1.6,-9.5,0,"臺南市","永康區","網寮里","67000310002"
866,24.7981546791707,120.996755361557,"2022-12-30T07:32:00.000Z","消防栓及外露管線","63b5495a181b9665ede01aeb","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-04T09:46:49.085Z","2023-01-04T14:40:18.405Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（臨時停車）|公共設施阻礙（機電設備）","有機車行駛","總是如此(100%~95%)","","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63b54b09181b96ec03e01b31.jpg","63b54b09181b96ec03e01b31",5,-2,1.6,"新竹市","東區","軍功里","10018010036"
867,23.6945516861082,120.528822153418,"2023-01-04T09:50:00.000Z",,"63a5b57e4ee1ac1b54632752","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-04T09:51:27.765Z","2023-01-04T14:39:28.762Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","總是如此(100%~95%)","親子活動|採購食物|採購日用|工作|休閒|通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63b54c1f181b9640a2e01b95.jpg","63b54c1f181b9640a2e01b95",0,-10,0,"雲林縣","斗六市","龍潭里","10009010011"
868,23.69349275136,120.529043245005,"2023-01-04T09:52:00.000Z",,"63a5b57e4ee1ac1b54632752","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-04T09:53:35.200Z","2023-01-04T14:39:13.248Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","總是如此(100%~95%)","親子活動|採購食物|通學|工作|採購日用|休閒","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63b54c9f181b967181e01bc5.jpg","63b54c9f181b967181e01bc5",0,-10,0,"雲林縣","斗六市","龍潭里","10009010011"
869,23.6933007059211,120.52875072574,"2023-01-04T09:53:00.000Z",,"63a5b57e4ee1ac1b54632752","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-04T09:54:19.260Z","2023-01-04T14:39:00.928Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","總是如此(100%~95%)","親子活動|採購食物|採購日用|通學|工作|休閒","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63b54ccb181b96be4fe01bdb.jpg","63b54ccb181b96be4fe01bdb",0,-10,0,"雲林縣","斗六市","龍潭里","10009010011"
870,23.6932017593249,120.528757159973,"2023-01-04T09:54:00.000Z",,"63a5b57e4ee1ac1b54632752","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-04T09:55:30.944Z","2023-01-04T14:38:41.135Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","總是如此(100%~95%)","親子活動|休閒|通學|採購日用|工作|採購食物","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63b54d12181b963065e01bf1.jpg","63b54d12181b963065e01bf1",0,-10,0,"雲林縣","斗六市","龍潭里","10009010011"
871,23.6928894799637,120.529046347392,"2023-01-04T09:55:00.000Z",,"63a5b57e4ee1ac1b54632752","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-04T09:57:25.202Z","2023-01-04T14:38:28.647Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（臨時停車）|公共設施阻礙（機電設備）|公共設施阻礙（樹穴）","有機車行駛","總是如此(100%~95%)","親子活動|採購食物|採購日用|通學|工作|休閒","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63b54d85181b969cf4e01c17.jpg","63b54d85181b969cf4e01c17",5,-2,1.6,"雲林縣","斗六市","龍潭里","10009010011"
872,23.6927262055328,120.528762556628,"2023-01-04T09:57:00.000Z",,"63a5b57e4ee1ac1b54632752","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-04T09:58:36.151Z","2023-01-04T14:38:11.335Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（臨時停車）|公共設施阻礙（樹穴）|公共設施阻礙（機電設備）","有機車行駛","總是如此(100%~95%)","親子活動|採購食物|採購日用|工作|通學|休閒","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63b54dcc181b968616e01c2d.jpg","63b54dcc181b968616e01c2d",5,-2,1.6,"雲林縣","斗六市","龍潭里","10009010011"
